"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378832471262.615","358703926711.238","331294930183.032","290900224401.39","228972334847.189","205253271143.361","188110253376.713","185729757869.513","184251600708.805","186538008160.191","201959790625.843","225385099339.413","240968531076.768","268799765119.168","309461039403.407","328664974181.872","363803433038.687","401943793520.35","419203151220.73","360058935271.654","378221472138.074","407225668253.007","425993673832.469","486364611995.375","461987202639.989","435489659346.44","475721740433.812","504350302211.014","534046635291.115","561091520793.396","545057059737.483",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6413817803791.95","6752771441528.84","7008340425084.98","7444945275705.11","7870874174439.42","8350074182950.78","8945776888253.72","9613158660777.83","9817631819653.1","10326321552203.4","11278438018597.7","11957949091608.4","12732147375087.7","13738904106093.6","15309804939428.6","17057599733256.4","19462044165165.3","21914493704915.9","24262096932050.4","25165163517583.3","27561177124039.8","30199943692761.9","32425076333185.7","34461017988809.9","35893841040565.1","36352345824203.4","37783128235183.3","40128852010994.3","43098233037228.9","45416156479091.1","45381806643622",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19857773287.0015","21255809003.8594","23464553794.3708","24659105736.4163","27019537939.103","27186774570.3543","29228788499.4956","32294507304.9492","34133767182.9544","33955108641.8895","34044207071.9767","33453532342.7562","31355144061.1171","32194625995.6484","34715817765.4124","38467713558.3773","41256166311.8954","45135695264.7614","49315649642.0527","51800267960.9012","56493159589.1741","60650417083.6853","61471427261.0282","64840118781.4039","68327142922.4585","68982579037.8424","76886969054.7223","79076769218.66","81362374707.369","83105038556.7253","79183811744.7422",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554457000","9062818202000","9630664202000","10252345464000","10581821399000","10936419054000","11458243878000","12213729147000","13036640230000","13814611414000","14451858656000","14712844084000","14448933025000","14992052727000","15542581104000","16197007349000","16784849196000","17527163695000","18238300569000","18745075687000","19542979183000","20611860933999.9","21433224696999.9","20936600000000",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51108881292.484","52577302460.2519","47752636929.0057","47760192248.3793","46243510834.7341","46788272623.979","48454915027.5178","51886080620.5184","54726282009.6572","57903628146.048","61468294109.4712","65432135006.5201","69108179330.4159","73370997471.9843","80958846733.0445","89282580577.5685","98838600788.0193","111108183086.28","123496658607.201","134456566683.455","146357242838.335","161046283360.089","170096487200.532","179717093651.84","189421371087.108","198533609450.654","205512203670.114","211134957472.626","227979714169.261","245504597503.014","252572786727.32",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","412697458.961858","418698134.014163","446521337.801167","488197488.657643","492154661.461753","541500112.658835","558516514.525043","588430641.474867","619392426.048082","645365036.53792","670606217.076719","697034298.726427","752817710.126757","825761484.26789","883238105.360604","933413193.119943","1035592031.48163","1098958737.9635","1138086521.98505","1122690548.02532","1097686055.91086","1115916962.86951","1133921974.5414","1185007912.05227","1231232171.7568","1270683570.20818","1363525741.21869","1344833245.17848","1406911371.45067","1439114318.06815","1416809759.84195",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188372253311.705","213690786075.265","231806414644.483","237954512778.743","237325703295.584","251877152920.609","255981511966.401","277158914625.115","281102567823.205","268135710296.054","284236828713.903","300330634845.199","278064242608.868","261262966658.433","317359085861.556","361009458143.283","408652256059.956","456362420269.619","489793920407.049","477723608388.556","476095101848.527","506339379526.118","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62351854939.9127","68302832581.7418","75899469150.9372","83970938533.1321","93344744014.1539","104394367691.565","116234774872.659","127958241110.034","136857552496.766","145460844724.249","158806178339.572","172339887242.755","186131497709.132","202667942754.019","223809287503.673","248198417803.127","273552696910.809","300927940785.9","324150645725.925","344252518691.611","370633744438.348","401987730083.875","452824522357.476","486338303051.953","526914892839.942","565574577528.968","615496353815.732","676909526449.601","742208673971.919","808472012424.407","842042377920.424",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247295062.461862","263705181.135617","276688028.836661","285329605.276502","317888046.03561","327812184.991618","341583299.674256","364751941.133229","373198211.832195","379863407.241985","411364457.971168","406104420.534788","391083508.051816","415428725.432105","443623681.93431","481711111.511744","538300305.302478","568633955.701745","612174875.954934","635576793.850433","651088823.720113","685546560.52983","705751329.952459","721501920.636743","757821633.836833","767882848.109481","812321157.834867","879860867.111963","927116833.736251","974474139.086785","895191838.277663",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29197790223364","30791998582126.4","32202420195575.7","33601948857335.2","35455979370024.1","37443720209313.5","39673977903936.8","41964831070614.7","43368903797518.1","45506104671620.7","48903441347108.8","51240884205980.8","53703705730199.1","56700157542640.2","61291789144325.8","66032456851149.6","72272886057750.3","78240592090583.8","82857471916932.9","83648381764447.9","89104664400042.7","94934610160612.1","99873561475612.8","104775420409118","108739184416373","111095475128910","115538005542594","121739241041850","129159242671534","135005885947316","132277573662970",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390102451.484471","394018968.195653","402192341.823944","428606377.469325","426630676.044571","464645531.893343","507120567.592594","519509998.155906","536888197.466833","556542546.560929","608350740.14905","664838574.039821","704692128.47786","750190113.927632","806017219.582393","865669781.38541","909425866.871196","992899953.568855","1022427284.45437","980685875.331528","996867119.904503","1060162952.54556","1036316809.96928","1050086569.24961","1070348201.82019","1126706465.93211","1230227308.17651","1266084996.96625","1268374456.79914","1335852305.42472","",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6053708520.56124","7855231203.81366","7923550396.67458","8553337698.49215","9013050673.55059","9854518557.44645","10609917483.0361","11688743006.3206","12667402578.6087","13223110505.1025","13819795215.7545","14726006656.9075","15319686484.2773","16009210621.5456","16393220403.7827","17123326573.3961","17885970979.253","18860124253.0502","20049415930.9287","21415844602.7209","20182258105.1113",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24208269760.3378","26602004382.6851","29441383224.1681","31345406401.8871","34166779764.8314","36860882671.0839","39275565353.0531","42069165289.6341","45098070125.6231","47476472560.9975","51538362592.2375","54672153425.1511","57722444377.1497","60997665592.3164","65128343293.9302","70912306894.1672","75374504279.2028","79983192681.1029","84513161736.0937","88449830197.1893","96372554583.8074","85876118856.2345","85440864870.4384","92755610680.3175","","","","","","","",
"South Africa","ZAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236141166177.021","241641148761.832","241866241908.951","250653479809.803","264198188122.853","278100032505.804","295369205849.521","308467827694.21","313499397314.815","325658317825.588","346921747441.615","364103540574.498","383549133299.67","402193232470.73","431832392543.011","468781595398.584","510032428865.144","551807920910.58","580492267917.143","575921094658.187","600342463336.214","633011149272.292","637033795249.89","668457698775.069","682954739435.05","695228516963.075","707743775110.312","724100740041.47","747322170987.014","761823649052.454","717389397292.036",
"Zambia","ZMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11852555135.1689","12248952726.8841","12311243794.7315","13459726750.061","12561396593.5416","13196416751.8865","14273689598.5058","15083061243.783","15193986993.1055","16130108720.778","17133388741.4215","18440137763.9861","19575875392.225","21324205429.5396","23438273132.0766","25917087575.7524","28811788093.9916","32056884244.4025","35220975665.7402","38761736728.4523","43251692413.1159","46612238752.7651","49508703940.2704","53419843089.1537","54506587744.5274","54472595406.4745","55712209199.1273","58735190955.7239","62571905200.8738","64607165370.7941","63417466554.1922",
"Zimbabwe","ZWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18492599121.5271","20175539489.3782","18774930030.0637","19422049555.0637","21668759850.4281","22158092456.8286","24901566908.3305","26026294435.4165","27078591094.5762","27244900971.9405","27001848458.3816","27991362954.2273","25905182627.5712","21901900825.1989","21185341335.4952","20597651853.7163","20486415783.9983","20268197249.0025","17011604887.5426","19201600822.4375","23247347488.4028","27101598206.3102","31160636694.1975","34187291083.3824","35494681434.6169","37016438435.2528","39375709106.0007","46619326510.2852","49408144406.5298","46216652128.8839","43034351752.853",
